Date,Sales
21/11/2014,2
21/11/2014,1
21/11/2014,1
21/11/2014,10
21/11/2014,100
21/11/2014,3
21/11/2014,1
21/11/2014,5
21/11/2014,1
21/11/2014,1
21/11/2014,1
21/11/2014,6
23/11/2014,141
24/11/2014,24
24/11/2014,3
24/11/2014,22
24/11/2014,1
24/11/2014,25
24/11/2014,1
24/11/2014,1
24/11/2014,1
25/11/2014,10
25/11/2014,2
25/11/2014,1
25/11/2014,3
25/11/2014,5
25/11/2014,2
25/11/2014,20
25/11/2014,3
25/11/2014,1
25/11/2014,2
25/11/2014,1
25/11/2014,25
25/11/2014,25
25/11/2014,25
25/11/2014,5
25/11/2014,250
25/11/2014,4
25/11/2014,1
25/11/2014,10
25/11/2014,3
25/11/2014,15
25/11/2014,1
25/11/2014,1
25/11/2014,1
25/11/2014,1
25/11/2014,1
25/11/2014,1
25/11/2014,1
25/11/2014,1
25/11/2014,30
25/11/2014,10
25/11/2014,3
25/11/2014,100
25/11/2014,3
25/11/2014,1
25/11/2014,2
25/11/2014,2
25/11/2014,10
25/11/2014,10
25/11/2014,10
25/11/2014,10
25/11/2014,3
25/11/2014,1
25/11/2014,100
25/11/2014,10
25/11/2014,5
25/11/2014,6
25/11/2014,6
25/11/2014,5
25/11/2014,32
25/11/2014,1
25/11/2014,2
25/11/2014,250
25/11/2014,250
25/11/2014,90
25/11/2014,1
25/11/2014,1
25/11/2014,125
25/11/2014,2
25/11/2014,75
25/11/2014,12
25/11/2014,2
25/11/2014,1
25/11/2014,1
25/11/2014,2
25/11/2014,2
25/11/2014,3
25/11/2014,1
25/11/2014,1
25/11/2014,5
25/11/2014,3
25/11/2014,3
25/11/2014,3
25/11/2014,1
25/11/2014,1
25/11/2014,2
25/11/2014,9
25/11/2014,25
25/11/2014,2
25/11/2014,1
25/11/2014,1
25/11/2014,2
25/11/2014,2
25/11/2014,1
25/11/2014,1
25/11/2014,1
25/11/2014,1
25/11/2014,2
25/11/2014,6
25/11/2014,1
25/11/2014,75
25/11/2014,1
25/11/2014,1
25/11/2014,1
25/11/2014,1
25/11/2014,20
25/11/2014,1
25/11/2014,1
25/11/2014,2
25/11/2014,1
25/11/2014,5
25/11/2014,20
25/11/2014,18
25/11/2014,6
26/11/2014,2
26/11/2014,10
26/11/2014,10
26/11/2014,2
26/11/2014,9
26/11/2014,1
26/11/2014,1
26/11/2014,2
26/11/2014,9
26/11/2014,31
26/11/2014,50
26/11/2014,25
26/11/2014,2
26/11/2014,3
26/11/2014,1
26/11/2014,2
26/11/2014,15
26/11/2014,1
26/11/2014,25
26/11/2014,10
26/11/2014,15
26/11/2014,15
26/11/2014,3
26/11/2014,3
26/11/2014,2
26/11/2014,1
26/11/2014,1
26/11/2014,2
26/11/2014,10
26/11/2014,1
26/11/2014,20
26/11/2014,5
26/11/2014,10
26/11/2014,50
26/11/2014,10
26/11/2014,10
26/11/2014,30
26/11/2014,2
26/11/2014,3
26/11/2014,10
26/11/2014,100
26/11/2014,100
26/11/2014,100
26/11/2014,3
26/11/2014,50
26/11/2014,50
26/11/2014,50
26/11/2014,7
26/11/2014,8
26/11/2014,3
26/11/2014,2
26/11/2014,100
26/11/2014,6
26/11/2014,1
26/11/2014,1
26/11/2014,1
26/11/2014,25
26/11/2014,25
26/11/2014,25
26/11/2014,10
26/11/2014,10
26/11/2014,1
26/11/2014,1
26/11/2014,1
26/11/2014,2
26/11/2014,-15
26/11/2014,1
26/11/2014,1
26/11/2014,1
26/11/2014,2
26/11/2014,1
26/11/2014,1
26/11/2014,1
26/11/2014,1
26/11/2014,1
26/11/2014,2
26/11/2014,50
26/11/2014,1
26/11/2014,-50
26/11/2014,25
26/11/2014,50
26/11/2014,1
26/11/2014,2
26/11/2014,25
26/11/2014,1
26/11/2014,25
26/11/2014,25
26/11/2014,25
26/11/2014,1
26/11/2014,10
26/11/2014,200
26/11/2014,1
26/11/2014,5
26/11/2014,25
26/11/2014,25
26/11/2014,25
26/11/2014,1
26/11/2014,1
26/11/2014,2
26/11/2014,3
26/11/2014,10
26/11/2014,3
26/11/2014,3
26/11/2014,1
26/11/2014,2
26/11/2014,1
26/11/2014,1
26/11/2014,1
26/11/2014,1
26/11/2014,23
26/11/2014,20
26/11/2014,1
27/11/2014,8
27/11/2014,25
27/11/2014,10
27/11/2014,5
27/11/2014,15
27/11/2014,1
27/11/2014,25
27/11/2014,3
27/11/2014,10
27/11/2014,1
27/11/2014,1
27/11/2014,2
27/11/2014,5
27/11/2014,50
27/11/2014,50
27/11/2014,50
27/11/2014,10
27/11/2014,10
27/11/2014,10
27/11/2014,10
27/11/2014,10
27/11/2014,10
27/11/2014,10
27/11/2014,5
27/11/2014,1
27/11/2014,1
27/11/2014,1
27/11/2014,1
27/11/2014,1
27/11/2014,1
27/11/2014,1
27/11/2014,2
27/11/2014,2
27/11/2014,1
27/11/2014,1
27/11/2014,1
27/11/2014,1
27/11/2014,5
27/11/2014,1
27/11/2014,1
27/11/2014,1
27/11/2014,25
27/11/2014,25
27/11/2014,10
27/11/2014,10
27/11/2014,50
27/11/2014,50
27/11/2014,10
27/11/2014,10
27/11/2014,50
27/11/2014,50
27/11/2014,50
27/11/2014,50
27/11/2014,50
27/11/2014,50
27/11/2014,50
27/11/2014,50
27/11/2014,50
27/11/2014,5
27/11/2014,3
27/11/2014,3
27/11/2014,10
27/11/2014,10
27/11/2014,1
27/11/2014,5
27/11/2014,20
27/11/2014,2
27/11/2014,5
27/11/2014,5
27/11/2014,100
27/11/2014,50
27/11/2014,10
27/11/2014,4
27/11/2014,10
27/11/2014,10
27/11/2014,50
27/11/2014,10
27/11/2014,2
27/11/2014,1
27/11/2014,1
27/11/2014,10
27/11/2014,10
27/11/2014,2
27/11/2014,16
27/11/2014,100
27/11/2014,4
27/11/2014,100
27/11/2014,10
27/11/2014,1
27/11/2014,4
27/11/2014,5
27/11/2014,10
27/11/2014,10
27/11/2014,1
27/11/2014,2
27/11/2014,50
27/11/2014,1
27/11/2014,1
27/11/2014,9
27/11/2014,2
27/11/2014,15
27/11/2014,15
27/11/2014,15
27/11/2014,5
27/11/2014,5
27/11/2014,1
27/11/2014,2
27/11/2014,1
27/11/2014,33
27/11/2014,25
27/11/2014,1
27/11/2014,10
27/11/2014,1
27/11/2014,1
27/11/2014,1
27/11/2014,5
27/11/2014,1
27/11/2014,1
27/11/2014,1
27/11/2014,5
27/11/2014,1
27/11/2014,25
27/11/2014,5
27/11/2014,5
27/11/2014,1
27/11/2014,1
27/11/2014,2
27/11/2014,1
27/11/2014,3
27/11/2014,5
28/11/2014,8
28/11/2014,1
28/11/2014,75
28/11/2014,75
28/11/2014,10
28/11/2014,20
28/11/2014,10
28/11/2014,10
28/11/2014,2
28/11/2014,1
28/11/2014,1
28/11/2014,25
28/11/2014,200
28/11/2014,200
28/11/2014,100
28/11/2014,25
28/11/2014,25
28/11/2014,25
28/11/2014,25
28/11/2014,25
28/11/2014,5
28/11/2014,50
28/11/2014,3
28/11/2014,50
28/11/2014,10
28/11/2014,2
28/11/2014,3
28/11/2014,10
28/11/2014,10
28/11/2014,1
28/11/2014,1
28/11/2014,5
28/11/2014,2
28/11/2014,16
28/11/2014,4
28/11/2014,15
28/11/2014,1
28/11/2014,1
28/11/2014,1
28/11/2014,1
28/11/2014,25
28/11/2014,1
28/11/2014,1
28/11/2014,25
28/11/2014,2
28/11/2014,1
28/11/2014,25
28/11/2014,25
28/11/2014,2
28/11/2014,2
28/11/2014,10
28/11/2014,25
28/11/2014,1
28/11/2014,1
28/11/2014,1
28/11/2014,1
28/11/2014,1
28/11/2014,1
28/11/2014,1
28/11/2014,10
28/11/2014,5
28/11/2014,25
28/11/2014,5
28/11/2014,5
28/11/2014,10
28/11/2014,5
28/11/2014,10
28/11/2014,5
28/11/2014,5
28/11/2014,5
28/11/2014,5
28/11/2014,2
28/11/2014,1
28/11/2014,25
28/11/2014,25
28/11/2014,25
28/11/2014,25
28/11/2014,1
28/11/2014,1
28/11/2014,2
28/11/2014,1
28/11/2014,1
28/11/2014,2
28/11/2014,2
28/11/2014,2
28/11/2014,2
28/11/2014,1
01/12/2014,2
01/12/2014,40
01/12/2014,10
01/12/2014,9
01/12/2014,250
01/12/2014,3
01/12/2014,1
01/12/2014,1
01/12/2014,33
01/12/2014,10
01/12/2014,1
01/12/2014,10
01/12/2014,1
01/12/2014,22
01/12/2014,8
01/12/2014,132
01/12/2014,2
01/12/2014,10
01/12/2014,25
01/12/2014,1
01/12/2014,3
01/12/2014,1
01/12/2014,25
01/12/2014,1
01/12/2014,1
01/12/2014,1
01/12/2014,1
01/12/2014,5
01/12/2014,3
01/12/2014,25
01/12/2014,20
01/12/2014,20
01/12/2014,1
01/12/2014,1
01/12/2014,10
01/12/2014,10
01/12/2014,3
01/12/2014,1
01/12/2014,2
01/12/2014,10
01/12/2014,3
01/12/2014,10
01/12/2014,50
01/12/2014,2
01/12/2014,10
01/12/2014,40
01/12/2014,20
01/12/2014,5
01/12/2014,12
01/12/2014,20
01/12/2014,5
01/12/2014,4
01/12/2014,3
01/12/2014,4
01/12/2014,5
01/12/2014,5
01/12/2014,1
01/12/2014,25
01/12/2014,300
01/12/2014,6
01/12/2014,3
01/12/2014,3
01/12/2014,1
01/12/2014,1
01/12/2014,2
01/12/2014,1
01/12/2014,2
01/12/2014,1
01/12/2014,1
01/12/2014,1
01/12/2014,1
01/12/2014,25
01/12/2014,1
01/12/2014,8
01/12/2014,8
01/12/2014,5
01/12/2014,1
01/12/2014,1
01/12/2014,5
01/12/2014,5
01/12/2014,5
01/12/2014,1
01/12/2014,1
01/12/2014,1
01/12/2014,3
01/12/2014,3
01/12/2014,100
01/12/2014,100
01/12/2014,1
01/12/2014,1
01/12/2014,1
01/12/2014,1
01/12/2014,1
01/12/2014,25
01/12/2014,5
01/12/2014,5
01/12/2014,5
01/12/2014,25
01/12/2014,5
01/12/2014,25
01/12/2014,1
01/12/2014,25
01/12/2014,50
01/12/2014,1
01/12/2014,1
01/12/2014,2
01/12/2014,10
01/12/2014,1
01/12/2014,1
01/12/2014,1
01/12/2014,-1
01/12/2014,5
01/12/2014,2
01/12/2014,4
01/12/2014,200
01/12/2014,2
02/12/2014,15
02/12/2014,2
02/12/2014,23
02/12/2014,5
02/12/2014,25
02/12/2014,1
02/12/2014,1
02/12/2014,20
02/12/2014,500
02/12/2014,1
02/12/2014,5
02/12/2014,1
02/12/2014,2
02/12/2014,10
02/12/2014,20
02/12/2014,15
02/12/2014,5
02/12/2014,25
02/12/2014,2
02/12/2014,2
02/12/2014,5
02/12/2014,5
02/12/2014,25
02/12/2014,25
02/12/2014,25
02/12/2014,25
02/12/2014,25
02/12/2014,25
02/12/2014,5
02/12/2014,5
02/12/2014,5
02/12/2014,5
02/12/2014,2
02/12/2014,18
02/12/2014,1
02/12/2014,10
02/12/2014,10
02/12/2014,30
02/12/2014,3
02/12/2014,3
02/12/2014,3
02/12/2014,3
02/12/2014,10
02/12/2014,10
02/12/2014,10
02/12/2014,1
02/12/2014,1
02/12/2014,10
02/12/2014,10
02/12/2014,10
02/12/2014,10
02/12/2014,8
02/12/2014,300
02/12/2014,3
02/12/2014,1
02/12/2014,6
02/12/2014,2
02/12/2014,1
02/12/2014,90
02/12/2014,1
02/12/2014,1
02/12/2014,1
02/12/2014,5
02/12/2014,5
02/12/2014,5
02/12/2014,10
02/12/2014,1
02/12/2014,1
02/12/2014,50
02/12/2014,1
02/12/2014,1
02/12/2014,25
02/12/2014,1
02/12/2014,1
02/12/2014,1
02/12/2014,1
02/12/2014,5
02/12/2014,25
02/12/2014,5
02/12/2014,5
02/12/2014,5
02/12/2014,25
02/12/2014,2
02/12/2014,16
02/12/2014,50
02/12/2014,50
02/12/2014,50
02/12/2014,1
02/12/2014,5
02/12/2014,5
02/12/2014,5
02/12/2014,2
02/12/2014,2
02/12/2014,1
02/12/2014,2
02/12/2014,2
02/12/2014,1
02/12/2014,1
02/12/2014,2
02/12/2014,1
02/12/2014,125
02/12/2014,250
02/12/2014,1
02/12/2014,3
02/12/2014,25
02/12/2014,25
02/12/2014,25
03/12/2014,10
03/12/2014,1
03/12/2014,8
03/12/2014,16
03/12/2014,1
03/12/2014,2
03/12/2014,3
03/12/2014,1
03/12/2014,1
03/12/2014,2
03/12/2014,25
03/12/2014,2
03/12/2014,5
03/12/2014,1
03/12/2014,2
03/12/2014,1
03/12/2014,150
03/12/2014,50
03/12/2014,25
03/12/2014,25
03/12/2014,25
03/12/2014,1
03/12/2014,1
03/12/2014,1
03/12/2014,1
03/12/2014,1
03/12/2014,1
03/12/2014,1
03/12/2014,3
03/12/2014,5
03/12/2014,50
03/12/2014,10
03/12/2014,100
03/12/2014,50
03/12/2014,10
03/12/2014,40
03/12/2014,3
03/12/2014,10
03/12/2014,10
03/12/2014,3
03/12/2014,10
03/12/2014,5
03/12/2014,10
03/12/2014,1
03/12/2014,8
03/12/2014,75
03/12/2014,25
03/12/2014,1
03/12/2014,2
03/12/2014,25
03/12/2014,7
03/12/2014,2
03/12/2014,25
03/12/2014,5
03/12/2014,5
03/12/2014,50
03/12/2014,1
03/12/2014,1
03/12/2014,1
03/12/2014,2
03/12/2014,1
03/12/2014,5
03/12/2014,5
03/12/2014,5
03/12/2014,9
03/12/2014,2
03/12/2014,1
03/12/2014,1
03/12/2014,100
03/12/2014,125
03/12/2014,5
03/12/2014,1
03/12/2014,500
03/12/2014,2
03/12/2014,1
03/12/2014,2
03/12/2014,1
04/12/2014,10
04/12/2014,5
04/12/2014,1
04/12/2014,2
04/12/2014,1
04/12/2014,1
04/12/2014,50
04/12/2014,5
04/12/2014,50
04/12/2014,1
04/12/2014,20
04/12/2014,6
04/12/2014,10
04/12/2014,10
04/12/2014,1
04/12/2014,1
04/12/2014,10
04/12/2014,10
04/12/2014,2
04/12/2014,1
04/12/2014,3
04/12/2014,1
04/12/2014,5
04/12/2014,5
04/12/2014,10
04/12/2014,10
04/12/2014,50
04/12/2014,10
04/12/2014,2
04/12/2014,5
04/12/2014,10
04/12/2014,10
04/12/2014,3
04/12/2014,50
04/12/2014,1
04/12/2014,10
04/12/2014,5
04/12/2014,50
04/12/2014,10
04/12/2014,10
04/12/2014,1
04/12/2014,50
04/12/2014,50
04/12/2014,1
04/12/2014,1
04/12/2014,1
04/12/2014,50
04/12/2014,1
04/12/2014,1
04/12/2014,5
04/12/2014,1
04/12/2014,25
04/12/2014,25
04/12/2014,25
04/12/2014,25
04/12/2014,25
04/12/2014,25
04/12/2014,25
04/12/2014,1
04/12/2014,10
04/12/2014,10
04/12/2014,5
04/12/2014,5
04/12/2014,5
04/12/2014,25
04/12/2014,5
04/12/2014,25
04/12/2014,1
04/12/2014,4
04/12/2014,1
04/12/2014,25
04/12/2014,3
04/12/2014,1
04/12/2014,1
04/12/2014,25
04/12/2014,25
05/12/2014,2
05/12/2014,2
05/12/2014,2
05/12/2014,2
05/12/2014,20
05/12/2014,10
05/12/2014,3
05/12/2014,1
05/12/2014,1
05/12/2014,1
05/12/2014,20
05/12/2014,10
05/12/2014,25
05/12/2014,25
05/12/2014,50
05/12/2014,25
05/12/2014,5
05/12/2014,5
05/12/2014,8
05/12/2014,12
05/12/2014,11
05/12/2014,5
05/12/2014,100
05/12/2014,25
05/12/2014,1
05/12/2014,25
05/12/2014,5
05/12/2014,1
05/12/2014,10
05/12/2014,10
05/12/2014,3
05/12/2014,10
05/12/2014,50
05/12/2014,10
05/12/2014,1
05/12/2014,25
05/12/2014,10
05/12/2014,4
05/12/2014,1
05/12/2014,3
05/12/2014,7
05/12/2014,125
05/12/2014,1
05/12/2014,1
05/12/2014,1
05/12/2014,25
05/12/2014,1
05/12/2014,1
05/12/2014,1
05/12/2014,1
05/12/2014,1
05/12/2014,1
05/12/2014,1
05/12/2014,5
05/12/2014,1
05/12/2014,1
05/12/2014,10
05/12/2014,2
05/12/2014,10
05/12/2014,5
05/12/2014,3
05/12/2014,1
05/12/2014,1
05/12/2014,5
05/12/2014,25
05/12/2014,1
05/12/2014,25
05/12/2014,2
05/12/2014,1
05/12/2014,200
05/12/2014,50
05/12/2014,50
05/12/2014,20
05/12/2014,15
08/12/2014,8
08/12/2014,10
08/12/2014,8
08/12/2014,15
08/12/2014,2
08/12/2014,3
08/12/2014,2
08/12/2014,10
08/12/2014,7
08/12/2014,3
08/12/2014,50
08/12/2014,1
08/12/2014,5
08/12/2014,5
08/12/2014,25
08/12/2014,1
08/12/2014,19
08/12/2014,1
08/12/2014,50
08/12/2014,1
08/12/2014,1
08/12/2014,10
08/12/2014,25
08/12/2014,1
08/12/2014,1
08/12/2014,25
08/12/2014,25
08/12/2014,25
08/12/2014,2
08/12/2014,18
08/12/2014,4
08/12/2014,2
08/12/2014,2
08/12/2014,50
08/12/2014,50
08/12/2014,10
08/12/2014,10
08/12/2014,10
08/12/2014,5
08/12/2014,10
08/12/2014,3
08/12/2014,10
08/12/2014,10
08/12/2014,10
08/12/2014,2
08/12/2014,5
08/12/2014,10
08/12/2014,10
08/12/2014,3
08/12/2014,7
08/12/2014,1
08/12/2014,5
08/12/2014,5
08/12/2014,3
08/12/2014,125
08/12/2014,1
08/12/2014,3
08/12/2014,3
08/12/2014,1
08/12/2014,1
08/12/2014,25
08/12/2014,25
08/12/2014,15
08/12/2014,1
08/12/2014,200
08/12/2014,100
08/12/2014,1
08/12/2014,1
08/12/2014,25
08/12/2014,1
08/12/2014,5
08/12/2014,5
08/12/2014,5
08/12/2014,20
08/12/2014,1
08/12/2014,1
08/12/2014,1
08/12/2014,1
08/12/2014,2
08/12/2014,25
08/12/2014,1
08/12/2014,1
08/12/2014,1
08/12/2014,1
08/12/2014,5
08/12/2014,1
08/12/2014,1
08/12/2014,1
08/12/2014,2
08/12/2014,5
08/12/2014,2
09/12/2014,1
09/12/2014,1
09/12/2014,2
09/12/2014,1
09/12/2014,2
09/12/2014,2
09/12/2014,2
09/12/2014,5
09/12/2014,20
09/12/2014,250
09/12/2014,5
09/12/2014,5
09/12/2014,1
09/12/2014,2
09/12/2014,1
09/12/2014,4
09/12/2014,3
09/12/2014,1
09/12/2014,25
09/12/2014,2
09/12/2014,1
09/12/2014,1
09/12/2014,1
09/12/2014,1125
09/12/2014,450
09/12/2014,1
09/12/2014,30
09/12/2014,10
09/12/2014,2
09/12/2014,10
09/12/2014,50
09/12/2014,3
09/12/2014,1
09/12/2014,2
09/12/2014,3
09/12/2014,10
09/12/2014,1
09/12/2014,2
09/12/2014,7
09/12/2014,3
09/12/2014,10
09/12/2014,10
09/12/2014,4
09/12/2014,3
09/12/2014,250
09/12/2014,3
09/12/2014,1
09/12/2014,10
09/12/2014,5
09/12/2014,25
09/12/2014,100
09/12/2014,4
09/12/2014,1
09/12/2014,25
09/12/2014,1
09/12/2014,10
09/12/2014,5
09/12/2014,1
09/12/2014,2
09/12/2014,1
09/12/2014,1
09/12/2014,1
09/12/2014,2
09/12/2014,1
09/12/2014,25
09/12/2014,25
09/12/2014,5
09/12/2014,1
09/12/2014,10
09/12/2014,10
09/12/2014,2
09/12/2014,1
09/12/2014,25
09/12/2014,25
09/12/2014,15
09/12/2014,15
09/12/2014,5
09/12/2014,25
09/12/2014,25
09/12/2014,5
09/12/2014,5
09/12/2014,5
09/12/2014,5
09/12/2014,2
09/12/2014,25
09/12/2014,1
09/12/2014,10
09/12/2014,1
09/12/2014,10
09/12/2014,25
09/12/2014,2
09/12/2014,25
09/12/2014,10
09/12/2014,10
09/12/2014,1
09/12/2014,1
09/12/2014,1
09/12/2014,1
09/12/2014,1
09/12/2014,1
09/12/2014,3
09/12/2014,5
09/12/2014,51
09/12/2014,2
09/12/2014,4
10/12/2014,40
10/12/2014,1
10/12/2014,1
10/12/2014,1
10/12/2014,10
10/12/2014,7
10/12/2014,100
10/12/2014,1
10/12/2014,1
10/12/2014,1
10/12/2014,2
10/12/2014,3
10/12/2014,10
10/12/2014,10
10/12/2014,1
10/12/2014,2
10/12/2014,5
10/12/2014,5
10/12/2014,10
10/12/2014,5
10/12/2014,25
10/12/2014,3
10/12/2014,10
10/12/2014,10
10/12/2014,19
10/12/2014,1
10/12/2014,5
10/12/2014,10
10/12/2014,10
10/12/2014,2
10/12/2014,10
10/12/2014,3
10/12/2014,5
10/12/2014,10
10/12/2014,10
10/12/2014,10
10/12/2014,1
10/12/2014,5
10/12/2014,10
10/12/2014,6
10/12/2014,10
10/12/2014,10
10/12/2014,5
10/12/2014,250
10/12/2014,25
10/12/2014,1
10/12/2014,10
10/12/2014,25
10/12/2014,2
10/12/2014,10
10/12/2014,1
10/12/2014,5
10/12/2014,25
10/12/2014,5
10/12/2014,2
10/12/2014,2
10/12/2014,1
10/12/2014,1
10/12/2014,5
10/12/2014,1
10/12/2014,15
10/12/2014,25
10/12/2014,25
10/12/2014,5
10/12/2014,5
10/12/2014,5
10/12/2014,1
10/12/2014,5
10/12/2014,20
10/12/2014,25
10/12/2014,25
10/12/2014,25
10/12/2014,25
10/12/2014,25
10/12/2014,25
10/12/2014,5
10/12/2014,5
10/12/2014,1
10/12/2014,1
10/12/2014,2
10/12/2014,1
10/12/2014,2
10/12/2014,1
10/12/2014,1
10/12/2014,2
10/12/2014,1
10/12/2014,4
10/12/2014,3
10/12/2014,10
10/12/2014,5
10/12/2014,5
11/12/2014,1
11/12/2014,8
11/12/2014,1
11/12/2014,2
11/12/2014,1
11/12/2014,25
11/12/2014,2
11/12/2014,50
11/12/2014,10
11/12/2014,10
11/12/2014,1
11/12/2014,4
11/12/2014,1
11/12/2014,25
11/12/2014,25
11/12/2014,25
11/12/2014,1
11/12/2014,25
11/12/2014,25
11/12/2014,25
11/12/2014,25
11/12/2014,10
11/12/2014,5
11/12/2014,2
11/12/2014,50
11/12/2014,16
11/12/2014,2
11/12/2014,20
11/12/2014,10
11/12/2014,1
11/12/2014,16
11/12/2014,8
11/12/2014,50
11/12/2014,20
11/12/2014,50
11/12/2014,5
11/12/2014,6
11/12/2014,20
11/12/2014,1
11/12/2014,1
11/12/2014,1
11/12/2014,50
11/12/2014,3
11/12/2014,2
11/12/2014,1
11/12/2014,1
11/12/2014,1
11/12/2014,1
11/12/2014,1
11/12/2014,1
11/12/2014,1
11/12/2014,1
11/12/2014,1
11/12/2014,2
11/12/2014,1
11/12/2014,1
11/12/2014,25
11/12/2014,25
11/12/2014,1
11/12/2014,5
11/12/2014,5
11/12/2014,5
11/12/2014,1
11/12/2014,25
11/12/2014,1
11/12/2014,25
11/12/2014,3
11/12/2014,1
11/12/2014,4
11/12/2014,25
11/12/2014,1
11/12/2014,500
11/12/2014,-500
11/12/2014,1
11/12/2014,1
11/12/2014,5
11/12/2014,25
11/12/2014,1
11/12/2014,1
11/12/2014,25
11/12/2014,25
11/12/2014,1
12/12/2014,1
12/12/2014,5
12/12/2014,4
12/12/2014,1
12/12/2014,1
12/12/2014,1
12/12/2014,1
12/12/2014,10
12/12/2014,10
12/12/2014,2
12/12/2014,1
12/12/2014,1
12/12/2014,1
12/12/2014,2
12/12/2014,40
12/12/2014,300
12/12/2014,1
12/12/2014,1
12/12/2014,25
12/12/2014,25
12/12/2014,25
12/12/2014,25
12/12/2014,25
12/12/2014,25
12/12/2014,3
12/12/2014,1
12/12/2014,1
12/12/2014,20
12/12/2014,1
12/12/2014,5
12/12/2014,10
12/12/2014,10
12/12/2014,3
12/12/2014,50
12/12/2014,50
12/12/2014,10
12/12/2014,10
12/12/2014,3
12/12/2014,5
12/12/2014,5
12/12/2014,100
12/12/2014,50
12/12/2014,50
12/12/2014,50
12/12/2014,10
12/12/2014,14
12/12/2014,3
12/12/2014,5
12/12/2014,10
12/12/2014,150
12/12/2014,50
12/12/2014,50
12/12/2014,5
12/12/2014,1
12/12/2014,5
12/12/2014,30
12/12/2014,5
12/12/2014,500
12/12/2014,16
12/12/2014,1
12/12/2014,3
12/12/2014,1
12/12/2014,3
12/12/2014,75
12/12/2014,1
12/12/2014,1
12/12/2014,10
12/12/2014,10
12/12/2014,2
12/12/2014,1
12/12/2014,2
12/12/2014,3
12/12/2014,1
12/12/2014,2
12/12/2014,1
12/12/2014,1
12/12/2014,10
12/12/2014,10
12/12/2014,2
12/12/2014,5
12/12/2014,1
12/12/2014,2
12/12/2014,2
12/12/2014,4
12/12/2014,1
12/12/2014,2
12/12/2014,20
12/12/2014,3
12/12/2014,5
12/12/2014,5
12/12/2014,1
12/12/2014,50
12/12/2014,1
12/12/2014,1
12/12/2014,2
12/12/2014,1
12/12/2014,1
12/12/2014,20
12/12/2014,1
12/12/2014,2
12/12/2014,15
12/12/2014,20
12/12/2014,8
12/12/2014,12
12/12/2014,10
12/12/2014,100
12/12/2014,1
12/12/2014,3
12/12/2014,1
14/12/2014,200
15/12/2014,50
15/12/2014,50
15/12/2014,50
15/12/2014,1
15/12/2014,2
15/12/2014,5
15/12/2014,1
15/12/2014,25
15/12/2014,500
15/12/2014,1
15/12/2014,4
15/12/2014,2
15/12/2014,6
15/12/2014,10
15/12/2014,2
15/12/2014,1
15/12/2014,22
15/12/2014,44
15/12/2014,25
15/12/2014,25
15/12/2014,25
15/12/2014,5
15/12/2014,1
15/12/2014,1
15/12/2014,50
15/12/2014,5
15/12/2014,5
15/12/2014,5
15/12/2014,25
15/12/2014,2
15/12/2014,20
15/12/2014,100
15/12/2014,1
15/12/2014,1
15/12/2014,2
15/12/2014,10
15/12/2014,10
15/12/2014,500
15/12/2014,50
15/12/2014,2
15/12/2014,10
15/12/2014,10
15/12/2014,10
15/12/2014,10
15/12/2014,100
15/12/2014,15
15/12/2014,10
15/12/2014,15
15/12/2014,10
15/12/2014,10
15/12/2014,10
15/12/2014,3
15/12/2014,2
15/12/2014,3
15/12/2014,10
15/12/2014,10
15/12/2014,10
15/12/2014,1
15/12/2014,5
15/12/2014,3
15/12/2014,3
15/12/2014,3
15/12/2014,25
15/12/2014,2
15/12/2014,5
15/12/2014,5
15/12/2014,10
15/12/2014,1
15/12/2014,1
15/12/2014,1
15/12/2014,2
15/12/2014,1
15/12/2014,1
15/12/2014,1
15/12/2014,1
15/12/2014,5
15/12/2014,1
15/12/2014,20
15/12/2014,3
15/12/2014,1
15/12/2014,1
15/12/2014,1
15/12/2014,25
15/12/2014,1
15/12/2014,25
15/12/2014,2
15/12/2014,15
15/12/2014,20
15/12/2014,20
15/12/2014,3
15/12/2014,-25
15/12/2014,1
15/12/2014,10
15/12/2014,2
15/12/2014,4
15/12/2014,25
15/12/2014,25
15/12/2014,1
15/12/2014,1
15/12/2014,1
15/12/2014,1
15/12/2014,2
15/12/2014,80
15/12/2014,2
15/12/2014,1
15/12/2014,1
15/12/2014,4
15/12/2014,10
15/12/2014,10
15/12/2014,1
16/12/2014,40
16/12/2014,1
16/12/2014,20
16/12/2014,2
16/12/2014,1
16/12/2014,10
16/12/2014,3
16/12/2014,10
16/12/2014,15
16/12/2014,5
16/12/2014,1
16/12/2014,2
16/12/2014,1
16/12/2014,1
16/12/2014,1
16/12/2014,2
16/12/2014,10
16/12/2014,5
16/12/2014,2
16/12/2014,1
16/12/2014,10
16/12/2014,10
16/12/2014,10
16/12/2014,5
16/12/2014,10
16/12/2014,10
16/12/2014,10
16/12/2014,5
16/12/2014,10
16/12/2014,50
16/12/2014,10
16/12/2014,25
16/12/2014,5
16/12/2014,50
16/12/2014,5
16/12/2014,1
16/12/2014,10
16/12/2014,10
16/12/2014,100
16/12/2014,40
16/12/2014,25
16/12/2014,5
16/12/2014,18
16/12/2014,100
16/12/2014,100
16/12/2014,2
16/12/2014,2
16/12/2014,1
16/12/2014,25
16/12/2014,125
16/12/2014,75
16/12/2014,75
16/12/2014,50
16/12/2014,100
16/12/2014,2
16/12/2014,1
16/12/2014,2
16/12/2014,3
16/12/2014,2
16/12/2014,1
16/12/2014,25
